	_id	batch	cell_id	dnGenesSize	geo_id	pert_desc	pert_dose	pert_dose_unit	pert_id	pert_time	pert_time_unit	pert_type	pvalue	replicateCount	sigIdxSize	sig_id	upGenesSize
116	55b21770782c0ea09d5e8d39	LJP008_HT29_24H	HT29	29	HT29-trt_cp-65703	entinostat	0.12	um	BRD-K77908580	24	h	trt_cp	0.0477	3	69	LJP008_HT29_24H:BRD-K77908580:0.12	40
117	55b21770782c0ea09d5e8d3c	LJP008_HT29_24H	HT29	31	HT29-trt_cp-65702	entinostat	0.37	um	BRD-K77908580	24	h	trt_cp	0.0342	3	81	LJP008_HT29_24H:BRD-K77908580:0.37	50
118	55b21776782c0ea09d5e8d6e	LJP008_HT29_24H	HT29	36	HT29-trt_cp-65701	entinostat	1.11	um	BRD-K77908580	24	h	trt_cp	0.0097	3	95	LJP008_HT29_24H:BRD-K77908580:1.11	59
119	55b2177f782c0ea09d5e8db7	LJP008_HT29_24H	HT29	49	HT29-trt_cp-65700	entinostat	3.33	um	BRD-K77908580	24	h	trt_cp	0.0012	3	161	LJP008_HT29_24H:BRD-K77908580:3.33	112
120	55b21782782c0ea09d5e8dcb	LJP008_HT29_24H	HT29	112	HT29-trt_cp-65699	entinostat	10	um	BRD-K77908580	24	h	trt_cp	0.0	3	297	LJP008_HT29_24H:BRD-K77908580:10	185
121	55b22dbd782c0ea09d5e8e96	LJP008_HEPG2_24H	HEPG2	26	HEPG2-trt_cp-64567	entinostat	0.04	um	BRD-K77908580	24	h	trt_cp	0.0257	3	96	LJP008_HEPG2_24H:BRD-K77908580:0.04	70
122	55b22dbd782c0ea09d5e8e99	LJP008_HEPG2_24H	HEPG2	47	HEPG2-trt_cp-64566	entinostat	0.12	um	BRD-K77908580	24	h	trt_cp	0.0037	3	127	LJP008_HEPG2_24H:BRD-K77908580:0.12	80
123	55b22dbe782c0ea09d5e8e9b	LJP008_HEPG2_24H	HEPG2	49	HEPG2-trt_cp-64564	entinostat	1.11	um	BRD-K77908580	24	h	trt_cp	0.0005	3	195	LJP008_HEPG2_24H:BRD-K77908580:1.11	146
124	55b22dbe782c0ea09d5e8e9c	LJP008_HEPG2_24H	HEPG2	91	HEPG2-trt_cp-64563	entinostat	3.33	um	BRD-K77908580	24	h	trt_cp	0.0003	3	227	LJP008_HEPG2_24H:BRD-K77908580:3.33	136
125	55b22dc2782c0ea09d5e8ec0	LJP008_HEPG2_24H	HEPG2	31	HEPG2-trt_cp-64565	entinostat	0.37	um	BRD-K77908580	24	h	trt_cp	0.0076	3	95	LJP008_HEPG2_24H:BRD-K77908580:0.37	64
126	55b22dc8782c0ea09d5e8ef1	LJP008_HEPG2_24H	HEPG2	134	HEPG2-trt_cp-64562	entinostat	10	um	BRD-K77908580	24	h	trt_cp	0.0	3	308	LJP008_HEPG2_24H:BRD-K77908580:10	174
127	55b23e00782c0ea09d5e9021	LJP008_HCC515_24H	HCC515	50	HCC515-trt_cp-63448	entinostat	3.33	um	BRD-K77908580	24	h	trt_cp	0.0014	3	168	LJP008_HCC515_24H:BRD-K77908580:3.33	118
128	55b23e02782c0ea09d5e9031	LJP008_HCC515_24H	HCC515	26	HCC515-trt_cp-63452	entinostat	0.04	um	BRD-K77908580	24	h	trt_cp	0.035	3	85	LJP008_HCC515_24H:BRD-K77908580:0.04	59
129	55b23e05782c0ea09d5e9045	LJP008_HCC515_24H	HCC515	87	HCC515-trt_cp-63447	entinostat	10	um	BRD-K77908580	24	h	trt_cp	0.0	3	234	LJP008_HCC515_24H:BRD-K77908580:10	147
130	55b23e0d782c0ea09d5e9089	LJP008_HCC515_24H	HCC515	26	HCC515-trt_cp-63449	entinostat	1.11	um	BRD-K77908580	24	h	trt_cp	0.0113	3	101	LJP008_HCC515_24H:BRD-K77908580:1.11	75
131	55bb3df679091874796d12d8	LJP008_A375_24H	A375	131	A375-trt_cp-58956	entinostat	10	um	BRD-K77908580	24	h	trt_cp	0.0	3	339	LJP008_A375_24H:BRD-K77908580:10	208
132	55bb3dfb79091874796d1302	LJP008_A375_24H	A375	26	A375-trt_cp-58961	entinostat	0.04	um	BRD-K77908580	24	h	trt_cp	0.07	3	73	LJP008_A375_24H:BRD-K77908580:0.04	47
133	55bb3dfc79091874796d1303	LJP008_A375_24H	A375	47	A375-trt_cp-58959	entinostat	0.37	um	BRD-K77908580	24	h	trt_cp	0.0016	3	173	LJP008_A375_24H:BRD-K77908580:0.37	126
134	55bb3e0f79091874796d1398	LJP008_A375_24H	A375	62	A375-trt_cp-58958	entinostat	1.11	um	BRD-K77908580	24	h	trt_cp	0.0006	3	162	LJP008_A375_24H:BRD-K77908580:1.11	100
135	55bb3e1279091874796d13aa	LJP008_A375_24H	A375	75	A375-trt_cp-58957	entinostat	3.33	um	BRD-K77908580	24	h	trt_cp	0.0004	3	219	LJP008_A375_24H:BRD-K77908580:3.33	144
136	55bb3e1879091874796d13dd	LJP008_A375_24H	A375	46	A375-trt_cp-58960	entinostat	0.12	um	BRD-K77908580	24	h	trt_cp	0.0164	3	112	LJP008_A375_24H:BRD-K77908580:0.12	66
137	55bb774f79091874796d1472	LJP008_A549_24H	A549	20	A549-trt_cp-60079	entinostat	1.11	um	BRD-K77908580	24	h	trt_cp	0.0001	6	52	LJP008_A549_24H:BRD-K77908580:1.11	32
138	55bb774f79091874796d1473	LJP008_A549_24H	A549	12	A549-trt_cp-60078	entinostat	3.33	um	BRD-K77908580	24	h	trt_cp	0.0001	6	69	LJP008_A549_24H:BRD-K77908580:3.33	57
139	55bb775379091874796d148e	LJP008_A549_24H	A549	109	A549-trt_cp-60077	entinostat	10	um	BRD-K77908580	24	h	trt_cp	0.0	6	296	LJP008_A549_24H:BRD-K77908580:10	187
140	55bb775b79091874796d14cb	LJP008_A549_24H	A549	5	A549-trt_cp-60080	entinostat	0.37	um	BRD-K77908580	24	h	trt_cp	0.0008	6	21	LJP008_A549_24H:BRD-K77908580:0.37	16
141	55bb776979091874796d152b	LJP008_A549_24H	A549	2	A549-trt_cp-60081	entinostat	0.12	um	BRD-K77908580	24	h	trt_cp	0.0505	6	16	LJP008_A549_24H:BRD-K77908580:0.12	14
142	55bb923a79091874796d15d5	LJP008_HA1E_24H	HA1E	40	HA1E-trt_cp-62329	entinostat	0.12	um	BRD-K77908580	24	h	trt_cp	0.0017	3	146	LJP008_HA1E_24H:BRD-K77908580:0.12	106
143	55bb923a79091874796d15d6	LJP008_HA1E_24H	HA1E	52	HA1E-trt_cp-62328	entinostat	0.37	um	BRD-K77908580	24	h	trt_cp	0.001	3	190	LJP008_HA1E_24H:BRD-K77908580:0.37	138
144	55bb923a79091874796d15d7	LJP008_HA1E_24H	HA1E	66	HA1E-trt_cp-62327	entinostat	1.11	um	BRD-K77908580	24	h	trt_cp	0.0	3	219	LJP008_HA1E_24H:BRD-K77908580:1.11	153
145	55bb923a79091874796d15da	LJP008_HA1E_24H	HA1E	50	HA1E-trt_cp-62330	entinostat	0.04	um	BRD-K77908580	24	h	trt_cp	0.0124	3	100	LJP008_HA1E_24H:BRD-K77908580:0.04	50
146	55bb923a79091874796d15dc	LJP008_HA1E_24H	HA1E	104	HA1E-trt_cp-62325	entinostat	10	um	BRD-K77908580	24	h	trt_cp	0.0	3	290	LJP008_HA1E_24H:BRD-K77908580:10	186
147	55bb924979091874796d1647	LJP008_HA1E_24H	HA1E	65	HA1E-trt_cp-62326	entinostat	3.33	um	BRD-K77908580	24	h	trt_cp	0.0092	2	210	LJP008_HA1E_24H:BRD-K77908580:3.33	145
148	55b1ecb5782c0ea09d5e8a6f	LJP008_PC3_24H	PC3	39	PC3-trt_cp-67978	mocetinostat	0.04	um	BRD-K16485616	24	h	trt_cp	0.016	3	121	LJP008_PC3_24H:BRD-K16485616:0.04	82
149	55b1ecb5782c0ea09d5e8a70	LJP008_PC3_24H	PC3	58	PC3-trt_cp-67977	mocetinostat	0.12	um	BRD-K16485616	24	h	trt_cp	0.0009	3	159	LJP008_PC3_24H:BRD-K16485616:0.12	101
150	55b1ecb5782c0ea09d5e8a71	LJP008_PC3_24H	PC3	66	PC3-trt_cp-67976	mocetinostat	0.37	um	BRD-K16485616	24	h	trt_cp	0.0004	3	214	LJP008_PC3_24H:BRD-K16485616:0.37	148
151	55b1ecb6782c0ea09d5e8a75	LJP008_PC3_24H	PC3	73	PC3-trt_cp-67974	mocetinostat	3.33	um	BRD-K16485616	24	h	trt_cp	0.0	3	275	LJP008_PC3_24H:BRD-K16485616:3.33	202
152	55b1ecbb782c0ea09d5e8a98	LJP008_PC3_24H	PC3	62	PC3-trt_cp-67975	mocetinostat	1.11	um	BRD-K16485616	24	h	trt_cp	0.0002	3	190	LJP008_PC3_24H:BRD-K16485616:1.11	128
153	55b1ecc9782c0ea09d5e8b0c	LJP008_PC3_24H	PC3	88	PC3-trt_cp-67973	mocetinostat	10	um	BRD-K16485616	24	h	trt_cp	0.0	3	315	LJP008_PC3_24H:BRD-K16485616:10	227
154	55b20203782c0ea09d5e8bb7	LJP008_MCF7_24H	MCF7	149	MCF7-trt_cp-66848	mocetinostat	10	um	BRD-K16485616	24	h	trt_cp	0.0	3	391	LJP008_MCF7_24H:BRD-K16485616:10	242
155	55b20204782c0ea09d5e8bbe	LJP008_MCF7_24H	MCF7	32	MCF7-trt_cp-66852	mocetinostat	0.12	um	BRD-K16485616	24	h	trt_cp	0.0112	3	89	LJP008_MCF7_24H:BRD-K16485616:0.12	57
156	55b2020c782c0ea09d5e8c00	LJP008_MCF7_24H	MCF7	66	MCF7-trt_cp-66849	mocetinostat	3.33	um	BRD-K16485616	24	h	trt_cp	0.0001	3	205	LJP008_MCF7_24H:BRD-K16485616:3.33	139
157	55b2021e782c0ea09d5e8c8c	LJP008_MCF7_24H	MCF7	22	MCF7-trt_cp-66851	mocetinostat	0.37	um	BRD-K16485616	24	h	trt_cp	0.0083	3	74	LJP008_MCF7_24H:BRD-K16485616:0.37	52
158	55b2021e782c0ea09d5e8c8f	LJP008_MCF7_24H	MCF7	33	MCF7-trt_cp-66850	mocetinostat	1.11	um	BRD-K16485616	24	h	trt_cp	0.0143	3	77	LJP008_MCF7_24H:BRD-K16485616:1.11	44
159	55b21766782c0ea09d5e8cec	LJP008_HT29_24H	HT29	51	HT29-trt_cp-65720	mocetinostat	0.37	um	BRD-K16485616	24	h	trt_cp	0.0018	3	158	LJP008_HT29_24H:BRD-K16485616:0.37	107
160	55b2176d782c0ea09d5e8d24	LJP008_HT29_24H	HT29	80	HT29-trt_cp-65718	mocetinostat	3.33	um	BRD-K16485616	24	h	trt_cp	0.0003	3	236	LJP008_HT29_24H:BRD-K16485616:3.33	156
161	55b2176d782c0ea09d5e8d27	LJP008_HT29_24H	HT29	82	HT29-trt_cp-65719	mocetinostat	1.11	um	BRD-K16485616	24	h	trt_cp	0.0005	3	187	LJP008_HT29_24H:BRD-K16485616:1.11	105
162	55b2176d782c0ea09d5e8d28	LJP008_HT29_24H	HT29	40	HT29-trt_cp-65717	mocetinostat	10	um	BRD-K16485616	24	h	trt_cp	0.0012	3	155	LJP008_HT29_24H:BRD-K16485616:10	115
163	55b2176e782c0ea09d5e8d2d	LJP008_HT29_24H	HT29	28	HT29-trt_cp-65722	mocetinostat	0.04	um	BRD-K16485616	24	h	trt_cp	0.0538	3	74	LJP008_HT29_24H:BRD-K16485616:0.04	46
164	55b2177d782c0ea09d5e8da6	LJP008_HT29_24H	HT29	62	HT29-trt_cp-65721	mocetinostat	0.12	um	BRD-K16485616	24	h	trt_cp	0.0045	3	160	LJP008_HT29_24H:BRD-K16485616:0.12	98
165	55b22db8782c0ea09d5e8e6f	LJP008_HEPG2_24H	HEPG2	68	HEPG2-trt_cp-64583	mocetinostat	0.37	um	BRD-K16485616	24	h	trt_cp	0.0016	3	169	LJP008_HEPG2_24H:BRD-K16485616:0.37	101
166	55b22dbb782c0ea09d5e8e83	LJP008_HEPG2_24H	HEPG2	80	HEPG2-trt_cp-64581	mocetinostat	3.33	um	BRD-K16485616	24	h	trt_cp	0.0001	3	245	LJP008_HEPG2_24H:BRD-K16485616:3.33	165
167	55b22dbb782c0ea09d5e8e88	LJP008_HEPG2_24H	HEPG2	41	HEPG2-trt_cp-64584	mocetinostat	0.12	um	BRD-K16485616	24	h	trt_cp	0.0019	3	121	LJP008_HEPG2_24H:BRD-K16485616:0.12	80
168	55b22dbb782c0ea09d5e8e89	LJP008_HEPG2_24H	HEPG2	106	HEPG2-trt_cp-64582	mocetinostat	1.11	um	BRD-K16485616	24	h	trt_cp	0.0003	3	257	LJP008_HEPG2_24H:BRD-K16485616:1.11	151
169	55b22dbb782c0ea09d5e8e8a	LJP008_HEPG2_24H	HEPG2	130	HEPG2-trt_cp-64580	mocetinostat	10	um	BRD-K16485616	24	h	trt_cp	0.0003	3	285	LJP008_HEPG2_24H:BRD-K16485616:10	155
170	55b22dd3782c0ea09d5e8f49	LJP008_HEPG2_24H	HEPG2	51	HEPG2-trt_cp-64585	mocetinostat	0.04	um	BRD-K16485616	24	h	trt_cp	0.0066	3	144	LJP008_HEPG2_24H:BRD-K16485616:0.04	93
171	55b23df3782c0ea09d5e8fb7	LJP008_HCC515_24H	HCC515	70	HCC515-trt_cp-63466	mocetinostat	3.33	um	BRD-K16485616	24	h	trt_cp	0.0002	3	167	LJP008_HCC515_24H:BRD-K16485616:3.33	97
172	55b23dfb782c0ea09d5e8ff2	LJP008_HCC515_24H	HCC515	28	HCC515-trt_cp-63468	mocetinostat	0.37	um	BRD-K16485616	24	h	trt_cp	0.0075	3	99	LJP008_HCC515_24H:BRD-K16485616:0.37	71
173	55b23dfb782c0ea09d5e8ff6	LJP008_HCC515_24H	HCC515	54	HCC515-trt_cp-63467	mocetinostat	1.11	um	BRD-K16485616	24	h	trt_cp	0.0199	2	159	LJP008_HCC515_24H:BRD-K16485616:1.11	105
174	55b23dfb782c0ea09d5e8ff7	LJP008_HCC515_24H	HCC515	97	HCC515-trt_cp-63465	mocetinostat	10	um	BRD-K16485616	24	h	trt_cp	0.0	3	232	LJP008_HCC515_24H:BRD-K16485616:10	135
175	55b23e0c782c0ea09d5e907c	LJP008_HCC515_24H	HCC515	20	HCC515-trt_cp-63469	mocetinostat	0.12	um	BRD-K16485616	24	h	trt_cp	0.0907	3	74	LJP008_HCC515_24H:BRD-K16485616:0.12	54
176	55bb3df479091874796d12cd	LJP008_A375_24H	A375	47	A375-trt_cp-58978	mocetinostat	0.12	um	BRD-K16485616	24	h	trt_cp	0.0291	3	126	LJP008_A375_24H:BRD-K16485616:0.12	79
177	55bb3df879091874796d12e9	LJP008_A375_24H	A375	39	A375-trt_cp-58976	mocetinostat	1.11	um	BRD-K16485616	24	h	trt_cp	0.0018	3	118	LJP008_A375_24H:BRD-K16485616:1.11	79
178	55bb3df979091874796d12ec	LJP008_A375_24H	A375	69	A375-trt_cp-58975	mocetinostat	3.33	um	BRD-K16485616	24	h	trt_cp	0.0002	3	216	LJP008_A375_24H:BRD-K16485616:3.33	147
179	55bb3df979091874796d12ee	LJP008_A375_24H	A375	99	A375-trt_cp-58974	mocetinostat	10	um	BRD-K16485616	24	h	trt_cp	0.0	3	323	LJP008_A375_24H:BRD-K16485616:10	224
180	55bb3dfe79091874796d1315	LJP008_A375_24H	A375	61	A375-trt_cp-58977	mocetinostat	0.37	um	BRD-K16485616	24	h	trt_cp	0.0016	3	187	LJP008_A375_24H:BRD-K16485616:0.37	126
181	55bb774d79091874796d1460	LJP008_A549_24H	A549	3	A549-trt_cp-60100	mocetinostat	0.04	um	BRD-K16485616	24	h	trt_cp	0.0042	6	20	LJP008_A549_24H:BRD-K16485616:0.04	17
182	55bb774d79091874796d1462	LJP008_A549_24H	A549	15	A549-trt_cp-60099	mocetinostat	0.12	um	BRD-K16485616	24	h	trt_cp	0.0015	6	43	LJP008_A549_24H:BRD-K16485616:0.12	28
183	55bb774d79091874796d1463	LJP008_A549_24H	A549	20	A549-trt_cp-60097	mocetinostat	1.11	um	BRD-K16485616	24	h	trt_cp	0.0001	6	76	LJP008_A549_24H:BRD-K16485616:1.11	56
184	55bb774d79091874796d1465	LJP008_A549_24H	A549	177	A549-trt_cp-60095	mocetinostat	10	um	BRD-K16485616	24	h	trt_cp	0.0	6	405	LJP008_A549_24H:BRD-K16485616:10	228
185	55bb776779091874796d1518	LJP008_A549_24H	A549	11	A549-trt_cp-60098	mocetinostat	0.37	um	BRD-K16485616	24	h	trt_cp	0.0002	6	43	LJP008_A549_24H:BRD-K16485616:0.37	32
186	55bb776b79091874796d1539	LJP008_A549_24H	A549	87	A549-trt_cp-60096	mocetinostat	3.33	um	BRD-K16485616	24	h	trt_cp	0.0	6	246	LJP008_A549_24H:BRD-K16485616:3.33	159
187	55bb923779091874796d15bf	LJP008_HA1E_24H	HA1E	44	HA1E-trt_cp-62347	mocetinostat	0.12	um	BRD-K16485616	24	h	trt_cp	0.0062	3	126	LJP008_HA1E_24H:BRD-K16485616:0.12	82
188	55bb923779091874796d15c1	LJP008_HA1E_24H	HA1E	85	HA1E-trt_cp-62344	mocetinostat	3.33	um	BRD-K16485616	24	h	trt_cp	0.0	3	276	LJP008_HA1E_24H:BRD-K16485616:3.33	191
189	55bb923779091874796d15c3	LJP008_HA1E_24H	HA1E	145	HA1E-trt_cp-62343	mocetinostat	10	um	BRD-K16485616	24	h	trt_cp	0.0	3	392	LJP008_HA1E_24H:BRD-K16485616:10	247
190	55bb923a79091874796d15db	LJP008_HA1E_24H	HA1E	34	HA1E-trt_cp-62348	mocetinostat	0.04	um	BRD-K16485616	24	h	trt_cp	0.0045	3	108	LJP008_HA1E_24H:BRD-K16485616:0.04	74
191	55bb924d79091874796d1669	LJP008_HA1E_24H	HA1E	44	HA1E-trt_cp-62346	mocetinostat	0.37	um	BRD-K16485616	24	h	trt_cp	0.0011	3	157	LJP008_HA1E_24H:BRD-K16485616:0.37	113
192	55bb924e79091874796d166f	LJP008_HA1E_24H	HA1E	79	HA1E-trt_cp-62345	mocetinostat	1.11	um	BRD-K16485616	24	h	trt_cp	0.0007	3	178	LJP008_HA1E_24H:BRD-K16485616:1.11	99
193	55b1ecb2782c0ea09d5e8a54	LJP008_PC3_24H	PC3	123	PC3-trt_cp-67997	pracinostat	3.33	um	BRD-K86797399	24	h	trt_cp	0.0	3	266	LJP008_PC3_24H:BRD-K86797399:3.33	143
194	55b1ecb7782c0ea09d5e8a7d	LJP008_PC3_24H	PC3	106	PC3-trt_cp-67998	pracinostat	1.11	um	BRD-K86797399	24	h	trt_cp	0.0	3	319	LJP008_PC3_24H:BRD-K86797399:1.11	213
195	55b1ecbe782c0ea09d5e8ab1	LJP008_PC3_24H	PC3	41	PC3-trt_cp-68001	pracinostat	0.04	um	BRD-K86797399	24	h	trt_cp	0.0521	3	94	LJP008_PC3_24H:BRD-K86797399:0.04	53
196	55b1ecc9782c0ea09d5e8b0f	LJP008_PC3_24H	PC3	74	PC3-trt_cp-68000	pracinostat	0.12	um	BRD-K86797399	24	h	trt_cp	0.0011	3	178	LJP008_PC3_24H:BRD-K86797399:0.12	104
197	55b1ecca782c0ea09d5e8b18	LJP008_PC3_24H	PC3	52	PC3-trt_cp-67999	pracinostat	0.37	um	BRD-K86797399	24	h	trt_cp	0.0021	3	144	LJP008_PC3_24H:BRD-K86797399:0.37	92
198	55b1eccf782c0ea09d5e8b3a	LJP008_PC3_24H	PC3	206	PC3-trt_cp-67996	pracinostat	10	um	BRD-K86797399	24	h	trt_cp	0.0	3	435	LJP008_PC3_24H:BRD-K86797399:10	229
199	55b20200782c0ea09d5e8b9f	LJP008_MCF7_24H	MCF7	40	MCF7-trt_cp-66877	pracinostat	0.04	um	BRD-K86797399	24	h	trt_cp	0.004	3	131	LJP008_MCF7_24H:BRD-K86797399:0.04	91
200	55b20200782c0ea09d5e8ba0	LJP008_MCF7_24H	MCF7	136	MCF7-trt_cp-66874	pracinostat	1.11	um	BRD-K86797399	24	h	trt_cp	0.0	3	359	LJP008_MCF7_24H:BRD-K86797399:1.11	223
201	55b20205782c0ea09d5e8bc6	LJP008_MCF7_24H	MCF7	164	MCF7-trt_cp-66872	pracinostat	10	um	BRD-K86797399	24	h	trt_cp	0.0	2	361	LJP008_MCF7_24H:BRD-K86797399:10	197
202	55b20213782c0ea09d5e8c35	LJP008_MCF7_24H	MCF7	220	MCF7-trt_cp-66873	pracinostat	3.33	um	BRD-K86797399	24	h	trt_cp	0.0	3	476	LJP008_MCF7_24H:BRD-K86797399:3.33	256
203	55b20218782c0ea09d5e8c5e	LJP008_MCF7_24H	MCF7	97	MCF7-trt_cp-66876	pracinostat	0.12	um	BRD-K86797399	24	h	trt_cp	0.0001	3	262	LJP008_MCF7_24H:BRD-K86797399:0.12	165
204	55b20220782c0ea09d5e8c9f	LJP008_MCF7_24H	MCF7	116	MCF7-trt_cp-66875	pracinostat	0.37	um	BRD-K86797399	24	h	trt_cp	0.0001	3	292	LJP008_MCF7_24H:BRD-K86797399:0.37	176
205	55b2176a782c0ea09d5e8d0f	LJP008_HT29_24H	HT29	75	HT29-trt_cp-65745	pracinostat	0.12	um	BRD-K86797399	24	h	trt_cp	0.0001	3	203	LJP008_HT29_24H:BRD-K86797399:0.12	128
206	55b2176b782c0ea09d5e8d10	LJP008_HT29_24H	HT29	122	HT29-trt_cp-65743	pracinostat	1.11	um	BRD-K86797399	24	h	trt_cp	0.0001	3	237	LJP008_HT29_24H:BRD-K86797399:1.11	115
207	55b2176b782c0ea09d5e8d12	LJP008_HT29_24H	HT29	161	HT29-trt_cp-65742	pracinostat	3.33	um	BRD-K86797399	24	h	trt_cp	0.0	3	334	LJP008_HT29_24H:BRD-K86797399:3.33	173
208	55b2176b782c0ea09d5e8d13	LJP008_HT29_24H	HT29	146	HT29-trt_cp-65741	pracinostat	10	um	BRD-K86797399	24	h	trt_cp	0.0	3	323	LJP008_HT29_24H:BRD-K86797399:10	177
209	55b2177d782c0ea09d5e8daa	LJP008_HT29_24H	HT29	85	HT29-trt_cp-65744	pracinostat	0.37	um	BRD-K86797399	24	h	trt_cp	0.0	3	250	LJP008_HT29_24H:BRD-K86797399:0.37	165
210	55b21785782c0ea09d5e8de6	LJP008_HT29_24H	HT29	80	HT29-trt_cp-65746	pracinostat	0.04	um	BRD-K86797399	24	h	trt_cp	0.0019	3	163	LJP008_HT29_24H:BRD-K86797399:0.04	83
211	55b22db6782c0ea09d5e8e5e	LJP008_HEPG2_24H	HEPG2	49	HEPG2-trt_cp-64609	pracinostat	0.04	um	BRD-K86797399	24	h	trt_cp	0.0082	3	115	LJP008_HEPG2_24H:BRD-K86797399:0.04	66
212	55b22db8782c0ea09d5e8e6e	LJP008_HEPG2_24H	HEPG2	65	HEPG2-trt_cp-64608	pracinostat	0.12	um	BRD-K86797399	24	h	trt_cp	0.0004	3	180	LJP008_HEPG2_24H:BRD-K86797399:0.12	115
213	55b22db8782c0ea09d5e8e70	LJP008_HEPG2_24H	HEPG2	255	HEPG2-trt_cp-64604	pracinostat	10	um	BRD-K86797399	24	h	trt_cp	0.0	3	492	LJP008_HEPG2_24H:BRD-K86797399:10	237
214	55b22dbe782c0ea09d5e8ea1	LJP008_HEPG2_24H	HEPG2	127	HEPG2-trt_cp-64605	pracinostat	3.33	um	BRD-K86797399	24	h	trt_cp	0.0003	3	245	LJP008_HEPG2_24H:BRD-K86797399:3.33	118
215	55b22dc5782c0ea09d5e8edc	LJP008_HEPG2_24H	HEPG2	75	HEPG2-trt_cp-64607	pracinostat	0.37	um	BRD-K86797399	24	h	trt_cp	0.0006	3	199	LJP008_HEPG2_24H:BRD-K86797399:0.37	124
216	55b22dd4782c0ea09d5e8f52	LJP008_HEPG2_24H	HEPG2	134	HEPG2-trt_cp-64606	pracinostat	1.11	um	BRD-K86797399	24	h	trt_cp	0.0001	3	294	LJP008_HEPG2_24H:BRD-K86797399:1.11	160
217	55b23dee782c0ea09d5e8f8e	LJP008_HCC515_24H	HCC515	118	HCC515-trt_cp-63868	pracinostat	10	um	BRD-K86797399	24	h	trt_cp	0.001	2	222	LJP008_HCC515_24H:BRD-K86797399:10	104
218	55b23df5782c0ea09d5e8fc7	LJP008_HCC515_24H	HCC515	30	HCC515-trt_cp-63493	pracinostat	0.04	um	BRD-K86797399	24	h	trt_cp	0.0201	3	96	LJP008_HCC515_24H:BRD-K86797399:0.04	66
219	55b23df7782c0ea09d5e8fd4	LJP008_HCC515_24H	HCC515	36	HCC515-trt_cp-63492	pracinostat	0.12	um	BRD-K86797399	24	h	trt_cp	0.0758	2	141	LJP008_HCC515_24H:BRD-K86797399:0.12	105
220	55b23df7782c0ea09d5e8fd6	LJP008_HCC515_24H	HCC515	55	HCC515-trt_cp-63491	pracinostat	0.37	um	BRD-K86797399	24	h	trt_cp	0.0028	3	139	LJP008_HCC515_24H:BRD-K86797399:0.37	84
221	55b23df7782c0ea09d5e8fd7	LJP008_HCC515_24H	HCC515	258	HCC515-trt_cp-63489	pracinostat	3.33	um	BRD-K86797399	24	h	trt_cp	0.0	3	415	LJP008_HCC515_24H:BRD-K86797399:3.33	157
222	55b23e01782c0ea09d5e9025	LJP008_HCC515_24H	HCC515	58	HCC515-trt_cp-63490	pracinostat	1.11	um	BRD-K86797399	24	h	trt_cp	0.0019	3	117	LJP008_HCC515_24H:BRD-K86797399:1.11	59
223	55bb3df679091874796d12d6	LJP008_A375_24H	A375	49	A375-trt_cp-59002	pracinostat	0.12	um	BRD-K86797399	24	h	trt_cp	0.0019	3	181	LJP008_A375_24H:BRD-K86797399:0.12	132
224	55bb3df679091874796d12d9	LJP008_A375_24H	A375	139	A375-trt_cp-58998	pracinostat	10	um	BRD-K86797399	24	h	trt_cp	0.0	3	354	LJP008_A375_24H:BRD-K86797399:10	215
225	55bb3df979091874796d12f0	LJP008_A375_24H	A375	167	A375-trt_cp-58999	pracinostat	3.33	um	BRD-K86797399	24	h	trt_cp	0.0	3	437	LJP008_A375_24H:BRD-K86797399:3.33	270
226	55bb3e0e79091874796d1392	LJP008_A375_24H	A375	61	A375-trt_cp-59001	pracinostat	0.37	um	BRD-K86797399	24	h	trt_cp	0.0172	2	162	LJP008_A375_24H:BRD-K86797399:0.37	101
227	55bb3e1179091874796d13a5	LJP008_A375_24H	A375	117	A375-trt_cp-59000	pracinostat	1.11	um	BRD-K86797399	24	h	trt_cp	0.0	3	288	LJP008_A375_24H:BRD-K86797399:1.11	171
228	55bb3e1579091874796d13c5	LJP008_A375_24H	A375	47	A375-trt_cp-59003	pracinostat	0.04	um	BRD-K86797399	24	h	trt_cp	0.0095	3	133	LJP008_A375_24H:BRD-K86797399:0.04	86
229	55bb774679091874796d1430	LJP008_A549_24H	A549	24	A549-trt_cp-60124	pracinostat	0.04	um	BRD-K86797399	24	h	trt_cp	0.0003	6	64	LJP008_A549_24H:BRD-K86797399:0.04	40
230	55bb774a79091874796d144c	LJP008_A549_24H	A549	199	A549-trt_cp-60120	pracinostat	3.33	um	BRD-K86797399	24	h	trt_cp	0.0	6	431	LJP008_A549_24H:BRD-K86797399:3.33	232
231	55bb775179091874796d1481	LJP008_A549_24H	A549	174	A549-trt_cp-60121	pracinostat	1.11	um	BRD-K86797399	24	h	trt_cp	0.0	6	352	LJP008_A549_24H:BRD-K86797399:1.11	178
232	55bb775779091874796d14aa	LJP008_A549_24H	A549	23	A549-trt_cp-60123	pracinostat	0.12	um	BRD-K86797399	24	h	trt_cp	0.0001	6	59	LJP008_A549_24H:BRD-K86797399:0.12	36
233	55bb775e79091874796d14e0	LJP008_A549_24H	A549	78	A549-trt_cp-60122	pracinostat	0.37	um	BRD-K86797399	24	h	trt_cp	0.0	6	185	LJP008_A549_24H:BRD-K86797399:0.37	107
